Call ID;Customer_ID;Calling Date;Call Duration;Source City;Destination City
368178319;555251621;2018-07-11 00:00:00;4;Orissa;Gurugram
774692346;413251290;2018-04-09 00:00:00;110;Dehradun;Dehradun
61030779;660328799;2017-04-21 00:00:00;137;Noida;Orissa
360850124;638475178;2017-03-21 00:00:00;36;Shimla;Hyderabad
130041816;792421505;2018-04-10 00:00:00;56;Kanpur;Gurugram
991117857;631252082;2017-08-23 00:00:00;49;Chennai;Gurugram
710137141;559673576;2018-10-12 00:00:00;10;Chennai;Delhi
961073534;342432773;2017-01-10 00:00:00;60;Chandigarh;Chennai
16641737;702903086;2017-06-12 00:00:00;132;Mumbai;Chennai
861625938;265810268;2017-08-08 00:00:00;71;Shimla;Mangalore
400837846;567199399;2017-09-03 00:00:00;28;Gurugram;Delhi
467768933;110041821;2017-09-25 00:00:00;134;Mangalore;Jaipur
729959830;531800181;2017-01-17 00:00:00;126;Orissa;Bangalore
619482962;881579077;2018-12-06 00:00:00;147;Mumbai;Jaipur
663474656;852173508;2017-09-01 00:00:00;127;Chandigarh;Delhi
913167438;30401535;2018-10-24 00:00:00;71;Jaipur;Hyderabad
135234050;64361806;2018-12-15 00:00:00;71;Mangalore;Chennai
194762769;810869828;2018-04-20 00:00:00;25;Bangalore;Dehradun
67319179;375352476;2017-05-15 00:00:00;22;Chennai;Noida
10054802;935825444;2017-12-24 00:00:00;19;Gurugram;Delhi
316057691;10962720;2018-11-02 00:00:00;149;Dehradun;Orissa
971260744;829555894;2018-05-03 00:00:00;38;Gurugram;Kanpur
262741560;322944437;2017-05-21 00:00:00;11;Gurugram;Chennai
835369374;954163176;2018-06-21 00:00:00;135;Kanpur;Mumbai
752867832;792421505;2017-08-08 00:00:00;82;Dehradun;Chennai
227655569;146660950;2017-04-25 00:00:00;20;Shimla;Jaipur
883658244;908778079;2017-07-22 00:00:00;98;Delhi;Mangalore
304703161;548678539;2018-09-22 00:00:00;36;Shimla;Bangalore
600206399;245734828;2018-04-28 00:00:00;145;Noida;Bangalore
349757823;10671709;2017-05-23 00:00:00;73;Mumbai;Shimla
32016283;144048234;2018-05-06 00:00:00;17;Noida;Hyderabad
512423487;808177839;2018-05-20 00:00:00;5;Bangalore;Noida
151672636;855827014;2018-07-22 00:00:00;76;Orissa;Jaipur
415258403;905467027;2018-08-20 00:00:00;88;Shimla;Chennai
694221878;894980512;2018-01-16 00:00:00;78;Mumbai;Shimla
213936893;651479143;2018-01-03 00:00:00;47;Chandigarh;Orissa
654370341;730590275;2017-08-14 00:00:00;53;Bangalore;Mumbai
456917885;245272207;2018-06-22 00:00:00;129;Jaipur;Dehradun
403936439;469958094;2017-01-26 00:00:00;75;Chandigarh;Gurugram
397335751;340671063;2017-05-08 00:00:00;149;Mumbai;Hyderabad
782155510;480320587;2018-04-11 00:00:00;48;Kanpur;Mangalore
123799769;657390357;2018-12-24 00:00:00;65;Dehradun;Mumbai
991359291;178914012;2018-03-18 00:00:00;13;Kanpur;Dehradun
981081042;43541026;2017-04-25 00:00:00;51;Noida;Chennai
786442346;676031921;2018-03-18 00:00:00;64;Bangalore;Noida
82285901;460037469;2017-02-02 00:00:00;89;Shimla;Mangalore
447735506;168397490;2017-10-18 00:00:00;118;Chennai;Gurugram
305643748;416903437;2018-02-10 00:00:00;44;Orissa;Bangalore
426435399;201189513;2018-10-03 00:00:00;49;Gurugram;Orissa
211094560;865576672;2018-07-24 00:00:00;27;Jaipur;Orissa
174259727;307273547;2018-02-11 00:00:00;127;Hyderabad;Mangalore
758699312;740155979;2017-10-20 00:00:00;78;Noida;Chennai
118845836;550360664;2017-02-11 00:00:00;31;Bangalore;Mumbai
487770392;921905530;2018-10-10 00:00:00;82;Chennai;Gurugram
946863437;285935995;2017-06-22 00:00:00;51;Mangalore;Orissa
242513859;947073175;2018-03-25 00:00:00;71;Kanpur;Chandigarh
746200251;292248830;2018-12-27 00:00:00;141;Kanpur;Mangalore
28941786;603876338;2018-08-18 00:00:00;122;Mumbai;Dehradun
37674271;772962875;2017-09-15 00:00:00;1;Delhi;Gurugram
182137101;630326076;2018-10-07 00:00:00;33;Orissa;Chandigarh
38797841;195860577;2017-10-10 00:00:00;148;Kanpur;Mangalore
55713341;173068271;2018-03-08 00:00:00;3;Hyderabad;Chandigarh
927235612;65385131;2018-01-09 00:00:00;27;Bangalore;Hyderabad
213058724;596730809;2017-01-17 00:00:00;96;Chennai;Orissa
320989083;856854058;2017-06-17 00:00:00;6;Noida;Kanpur
699376735;302482886;2017-12-12 00:00:00;16;Hyderabad;Chennai
268555650;582286431;2017-08-23 00:00:00;25;Delhi;Gurugram
137157606;940499223;2017-02-19 00:00:00;78;Mumbai;Chandigarh
343845656;743299187;2017-04-05 00:00:00;14;Shimla;Chennai
317917105;112984711;2018-02-26 00:00:00;137;Delhi;Mangalore
974737835;534632258;2017-09-03 00:00:00;53;Dehradun;Mangalore
502823918;139419790;2017-07-26 00:00:00;144;Bangalore;Mumbai
199351950;780793669;2017-05-11 00:00:00;123;Kanpur;Kanpur
781388349;328737893;2017-07-02 00:00:00;76;Jaipur;Gurugram
962350937;83396408;2018-09-01 00:00:00;128;Chandigarh;Kanpur
360315828;126888042;2017-12-22 00:00:00;142;Dehradun;Mumbai
874262963;37461572;2018-04-18 00:00:00;79;Orissa;Orissa
981561662;629885054;2018-02-08 00:00:00;98;Delhi;Bangalore
411276916;296513156;2017-03-24 00:00:00;3;Noida;Noida
114199353;955864282;2017-05-25 00:00:00;126;Gurugram;Mumbai
479985660;632748274;2018-11-23 00:00:00;78;Chennai;Bangalore
995121787;769994778;2018-12-14 00:00:00;56;Chandigarh;Noida
915884629;18719073;2017-08-10 00:00:00;84;Hyderabad;Shimla
625372075;331108379;2018-12-10 00:00:00;125;Chennai;Orissa
178267152;169073677;2018-01-14 00:00:00;48;Noida;Chennai
555302823;159259849;2017-08-21 00:00:00;28;Chennai;Mangalore
27736075;613307430;2017-04-05 00:00:00;107;Orissa;Noida
416114552;84086672;2017-12-22 00:00:00;99;Mumbai;Chandigarh
449890337;94027333;2017-08-07 00:00:00;114;Hyderabad;Delhi
89736052;345501149;2018-06-28 00:00:00;74;Mangalore;Chennai
200487314;94458924;2017-10-23 00:00:00;48;Mumbai;Shimla
166505753;50177409;2017-04-14 00:00:00;69;Dehradun;Gurugram
382903180;885033938;2017-06-10 00:00:00;26;Jaipur;Mangalore
675875638;344088763;2018-10-25 00:00:00;55;Noida;Dehradun
649041561;888696515;2018-06-06 00:00:00;8;Dehradun;Gurugram
525018725;791373270;2017-03-14 00:00:00;142;Gurugram;Mangalore
554556471;927339570;2018-12-24 00:00:00;125;Noida;Chennai
345073604;702806325;2017-11-05 00:00:00;136;Chennai;Jaipur
676793124;708687903;2018-09-26 00:00:00;100;Chandigarh;Chandigarh
20941704;412231894;2017-04-17 00:00:00;17;Gurugram;Gurugram
438956131;156987022;2018-02-24 00:00:00;94;Kanpur;Gurugram
404894771;375751290;2018-09-02 00:00:00;13;Delhi;Mumbai
508632858;281466563;2018-11-07 00:00:00;137;Shimla;Mangalore
763072373;110471966;2017-02-16 00:00:00;99;Gurugram;Chennai
204855454;735938136;2018-08-04 00:00:00;48;Mangalore;Bangalore
476553578;638475178;2018-03-15 00:00:00;143;Mumbai;Gurugram
113145865;148276365;2018-07-09 00:00:00;62;Noida;Chennai
23616456;688478270;2018-07-09 00:00:00;137;Delhi;Bangalore
367942597;711979010;2017-12-14 00:00:00;58;Mangalore;Orissa
347748295;3060170;2017-04-12 00:00:00;140;Gurugram;Orissa
281534493;423271207;2017-11-21 00:00:00;49;Bangalore;Mangalore
547118170;445004892;2018-10-07 00:00:00;146;Orissa;Gurugram
902720587;465399343;2017-10-23 00:00:00;55;Gurugram;Jaipur
232906520;123377541;2017-12-28 00:00:00;70;Gurugram;Bangalore
353926686;624240774;2017-02-07 00:00:00;111;Chennai;Delhi
342688338;524539733;2017-11-01 00:00:00;19;Chandigarh;Mumbai
783541726;145811463;2017-04-15 00:00:00;75;Chennai;Chandigarh
880555358;824858814;2018-05-18 00:00:00;27;Mumbai;Hyderabad
498296273;372618794;2018-06-25 00:00:00;136;Chandigarh;Noida
832312378;593712996;2018-12-26 00:00:00;125;Bangalore;Chandigarh
727754404;900778143;2017-08-05 00:00:00;32;Mangalore;Gurugram
852032582;585341744;2017-05-04 00:00:00;19;Hyderabad;Gurugram
328129486;77286818;2018-01-01 00:00:00;117;Noida;Mumbai
375412338;977075509;2018-05-26 00:00:00;15;Orissa;Bangalore
241147019;306506006;2017-09-04 00:00:00;135;Shimla;Hyderabad
94876059;599237817;2018-05-10 00:00:00;13;Hyderabad;Jaipur
639868072;287016871;2017-08-10 00:00:00;148;Gurugram;Kanpur
319461416;930459307;2017-08-05 00:00:00;128;Mangalore;Shimla
723261668;940499223;2018-08-07 00:00:00;113;Kanpur;Kanpur
479612830;70440204;2017-11-15 00:00:00;47;Orissa;Gurugram
160199999;804789917;2018-05-25 00:00:00;138;Gurugram;Orissa
597939818;790705638;2017-04-16 00:00:00;43;Chennai;Mangalore
853761237;74877534;2017-09-07 00:00:00;125;Chennai;Kanpur
772255684;733980732;2018-09-18 00:00:00;107;Shimla;Jaipur
884303731;131938445;2018-10-24 00:00:00;4;Kanpur;Kanpur
267535192;121613517;2017-04-16 00:00:00;56;Delhi;Kanpur
262393051;904193632;2018-09-27 00:00:00;36;Jaipur;Bangalore
714727202;379330450;2018-09-02 00:00:00;7;Kanpur;Gurugram
960158776;914419945;2018-11-14 00:00:00;101;Bangalore;Chandigarh
316124302;340671063;2017-12-18 00:00:00;119;Chennai;Jaipur
790933340;248867253;2018-03-07 00:00:00;145;Hyderabad;Mangalore
536809204;942425842;2017-11-12 00:00:00;17;Gurugram;Noida
267294118;320242741;2017-08-18 00:00:00;17;Jaipur;Jaipur
434638629;205173190;2017-06-19 00:00:00;93;Dehradun;Shimla
310275911;396591252;2018-03-16 00:00:00;77;Mangalore;Delhi
476922074;346496056;2017-09-13 00:00:00;74;Hyderabad;Gurugram
335876144;438718632;2017-08-25 00:00:00;29;Bangalore;Jaipur
599403859;111637914;2018-03-04 00:00:00;15;Mumbai;Chandigarh
13085526;774474122;2017-04-13 00:00:00;136;Jaipur;Gurugram
133820854;532563797;2018-05-05 00:00:00;113;Orissa;Shimla
640542610;143790220;2018-06-24 00:00:00;34;Jaipur;Mangalore
802965861;302027915;2017-12-03 00:00:00;140;Mangalore;Delhi
382923115;459082767;2018-06-21 00:00:00;114;Orissa;Orissa
195029445;950974287;2018-12-15 00:00:00;98;Mumbai;Dehradun
869638318;648423599;2018-06-04 00:00:00;49;Kanpur;Kanpur
32366468;465987922;2018-01-15 00:00:00;108;Noida;Jaipur
191256633;915245323;2017-06-06 00:00:00;149;Noida;Kanpur
398110321;196903484;2017-08-16 00:00:00;52;Shimla;Bangalore
287061430;920127391;2017-09-26 00:00:00;62;Gurugram;Noida
875592339;219260196;2017-09-24 00:00:00;93;Bangalore;Delhi
267878388;66631208;2017-06-08 00:00:00;120;Mangalore;Mumbai
388206660;954538060;2017-09-20 00:00:00;92;Delhi;Jaipur
342794719;454509593;2017-01-20 00:00:00;144;Mangalore;Chennai
266235481;835426160;2017-12-05 00:00:00;36;Gurugram;Mangalore
854711643;336130033;2017-05-16 00:00:00;64;Noida;Kanpur
938837649;151542888;2018-06-23 00:00:00;126;Bangalore;Kanpur
593239107;603064875;2017-05-13 00:00:00;66;Shimla;Chennai
444993232;890225136;2018-01-21 00:00:00;75;Kanpur;Kanpur
389978631;939876189;2018-04-16 00:00:00;68;Delhi;Dehradun
433792746;283055428;2017-12-19 00:00:00;24;Chennai;Dehradun
264437007;591749364;2018-03-11 00:00:00;41;Noida;Hyderabad
694869378;743106062;2017-07-20 00:00:00;35;Mangalore;Dehradun
292173133;508805882;2017-11-24 00:00:00;45;Hyderabad;Chennai
926447863;108972192;2018-08-18 00:00:00;20;Bangalore;Orissa
558436523;386340147;2017-02-08 00:00:00;74;Dehradun;Gurugram
989728981;992852290;2018-11-18 00:00:00;98;Kanpur;Gurugram
270483950;393326557;2017-10-20 00:00:00;125;Bangalore;Chandigarh
530290328;350233400;2018-12-27 00:00:00;104;Mumbai;Delhi
406645926;108908807;2018-10-03 00:00:00;4;Dehradun;Gurugram
897383566;713062057;2018-04-18 00:00:00;104;Mangalore;Delhi
578188552;431354907;2017-05-19 00:00:00;20;Chennai;Shimla
601325668;981968517;2017-04-17 00:00:00;104;Delhi;Kanpur
339288968;723748389;2017-08-14 00:00:00;143;Orissa;Dehradun
367266440;769858477;2018-01-21 00:00:00;96;Chennai;Jaipur
334035641;162016607;2018-10-25 00:00:00;142;Jaipur;Shimla
886497266;84149078;2018-06-09 00:00:00;40;Hyderabad;Delhi
319453664;735608580;2018-01-22 00:00:00;11;Kanpur;Delhi
607592653;454061014;2018-05-11 00:00:00;150;Kanpur;Mangalore
791051509;323903302;2018-12-04 00:00:00;41;Chandigarh;Mumbai
654519454;991847319;2018-08-05 00:00:00;116;Orissa;Orissa
979496753;768439668;2018-04-24 00:00:00;44;Gurugram;Delhi
511510471;319327089;2017-11-21 00:00:00;2;Gurugram;Dehradun
161068069;706474691;2018-06-15 00:00:00;1;Bangalore;Kanpur
622386510;646796818;2018-08-26 00:00:00;29;Mangalore;Hyderabad
970281972;601651814;2018-02-28 00:00:00;72;Chennai;Jaipur
888537801;625140729;2017-07-23 00:00:00;19;Jaipur;Noida
642372242;258822800;2018-09-09 00:00:00;145;Orissa;Mangalore
255251110;613198867;2017-07-07 00:00:00;37;Chennai;Mumbai
789240180;447650615;2018-04-24 00:00:00;48;Orissa;Chennai
390233314;56293986;2017-04-14 00:00:00;109;Gurugram;Chennai
201635709;317158431;2017-06-08 00:00:00;79;Orissa;Chandigarh
208785043;364072677;2017-05-10 00:00:00;34;Kanpur;Delhi
86971645;459332461;2018-01-17 00:00:00;55;Mumbai;Orissa
749265309;946107998;2018-11-22 00:00:00;149;Mumbai;Hyderabad
565899148;550533051;2017-05-07 00:00:00;142;Noida;Orissa
375933796;623552598;2018-10-10 00:00:00;76;Jaipur;Dehradun
36625804;393326557;2017-08-04 00:00:00;62;Mumbai;Mangalore
125950825;492346416;2017-08-10 00:00:00;24;Orissa;Dehradun
310420095;478581601;2018-12-25 00:00:00;136;Shimla;Kanpur
372558511;102765700;2018-09-15 00:00:00;144;Mangalore;Mumbai
157755445;725358246;2018-01-05 00:00:00;60;Dehradun;Chandigarh
314002010;270013861;2018-07-05 00:00:00;143;Jaipur;Mumbai
422988328;734564730;2018-04-24 00:00:00;98;Chandigarh;Dehradun
932970288;876859572;2018-04-01 00:00:00;147;Bangalore;Kanpur
250223688;812536459;2018-07-05 00:00:00;39;Hyderabad;Orissa
122088806;530383817;2018-03-14 00:00:00;70;Kanpur;Noida
367877356;506265953;2018-01-27 00:00:00;79;Noida;Jaipur
908354907;917006287;2017-09-15 00:00:00;71;Hyderabad;Shimla
217257557;683104310;2017-09-25 00:00:00;32;Shimla;Dehradun
526892016;782556785;2018-04-22 00:00:00;84;Noida;Mumbai
696279879;723453093;2017-05-20 00:00:00;67;Delhi;Chennai
582503323;108250701;2018-07-16 00:00:00;126;Gurugram;Shimla
439217933;437852809;2018-08-07 00:00:00;92;Mumbai;Jaipur
421456109;543991101;2017-12-08 00:00:00;48;Delhi;Mangalore
363162036;127211822;2018-10-16 00:00:00;38;Hyderabad;Dehradun
48518432;680396199;2018-06-02 00:00:00;57;Dehradun;Gurugram
805219003;417158480;2017-11-13 00:00:00;123;Shimla;Delhi
229224081;409103366;2017-05-05 00:00:00;95;Kanpur;Delhi
142868114;414725482;2018-08-05 00:00:00;103;Mangalore;Chandigarh
583780665;743299187;2018-12-18 00:00:00;1;Chennai;Noida
966706233;623869621;2017-11-02 00:00:00;85;Dehradun;Bangalore
993387030;372197475;2017-08-28 00:00:00;28;Delhi;Noida
376897787;995272846;2017-10-13 00:00:00;124;Delhi;Mangalore
975241982;502755761;2018-02-15 00:00:00;102;Delhi;Mangalore
981228701;55748825;2017-12-26 00:00:00;51;Chandigarh;Shimla
243868533;805400012;2018-03-27 00:00:00;72;Dehradun;Bangalore
127188070;979237622;2017-01-03 00:00:00;110;Chennai;Bangalore
778828281;755021795;2017-06-03 00:00:00;122;Mumbai;Noida
299808897;531385527;2018-07-25 00:00:00;119;Mangalore;Noida
417099014;242325015;2018-12-12 00:00:00;37;Gurugram;Shimla
108834193;672409386;2018-09-11 00:00:00;119;Kanpur;Dehradun
568028138;662584225;2017-06-12 00:00:00;105;Orissa;Noida
36506283;941489832;2018-09-04 00:00:00;3;Mangalore;Chennai
877569277;809767023;2018-05-03 00:00:00;45;Chennai;Chennai
292399282;30190388;2017-05-07 00:00:00;26;Shimla;Delhi
230898715;203353565;2017-09-22 00:00:00;14;Orissa;Orissa
724573359;52907762;2018-08-02 00:00:00;105;Mangalore;Chennai
752803713;916985946;2017-02-09 00:00:00;29;Chennai;Hyderabad
947630658;264407634;2018-04-16 00:00:00;88;Delhi;Kanpur
837265860;779486398;2018-03-14 00:00:00;23;Hyderabad;Jaipur
119893188;566154582;2017-04-25 00:00:00;27;Orissa;Kanpur
396411801;686786949;2017-10-24 00:00:00;149;Chandigarh;Mangalore
157162467;831504305;2017-12-23 00:00:00;140;Jaipur;Mangalore
584960717;135755765;2017-10-19 00:00:00;81;Chennai;Chennai
858123297;779082533;2017-05-19 00:00:00;24;Hyderabad;Mumbai
818589329;869050145;2017-09-04 00:00:00;100;Jaipur;Noida
912145195;819508597;2018-09-14 00:00:00;56;Shimla;Gurugram
409227453;393603150;2017-06-01 00:00:00;55;Shimla;Orissa
618594313;143158789;2017-03-01 00:00:00;126;Delhi;Shimla
603978584;652254323;2018-02-18 00:00:00;125;Mangalore;Chennai
751223593;106656455;2018-01-20 00:00:00;140;Jaipur;Gurugram
775107103;594884965;2017-09-26 00:00:00;58;Chennai;Noida
541923432;951736092;2017-12-06 00:00:00;69;Delhi;Mumbai
595384021;935825444;2017-03-27 00:00:00;105;Delhi;Mangalore
383599293;203353565;2018-03-04 00:00:00;119;Jaipur;Dehradun
499235245;385965968;2018-09-03 00:00:00;14;Bangalore;Hyderabad
464760473;319927451;2017-09-15 00:00:00;91;Chennai;Delhi
600025836;593602229;2018-07-05 00:00:00;69;Chandigarh;Hyderabad
138067316;275507869;2017-07-11 00:00:00;53;Chandigarh;Jaipur
765629667;151542888;2017-10-11 00:00:00;21;Mangalore;Orissa
848422825;541056288;2017-03-17 00:00:00;145;Jaipur;Chennai
54397775;882459563;2017-04-05 00:00:00;76;Mumbai;Hyderabad
755890748;672143053;2018-07-15 00:00:00;70;Shimla;Jaipur
397874495;420775749;2017-03-03 00:00:00;86;Noida;Gurugram
578535676;21898117;2018-11-23 00:00:00;35;Mumbai;Hyderabad
430152080;111772452;2018-03-05 00:00:00;138;Shimla;Gurugram
635939327;451200359;2017-02-16 00:00:00;33;Mangalore;Bangalore
244879;789713379;2018-06-03 00:00:00;60;Hyderabad;Bangalore
191675863;230151578;2017-04-10 00:00:00;25;Noida;Orissa
892788986;764662647;2018-11-15 00:00:00;77;Chennai;Kanpur
566088321;972143212;2017-05-24 00:00:00;71;Shimla;Bangalore
679162930;507110692;2018-02-14 00:00:00;83;Mangalore;Mumbai
14666568;440332668;2017-10-09 00:00:00;131;Delhi;Chandigarh
573141659;769994778;2018-02-21 00:00:00;141;Jaipur;Orissa
60406485;579118250;2018-06-12 00:00:00;128;Noida;Noida
508327346;849135394;2017-11-27 00:00:00;35;Gurugram;Chandigarh
934828643;14022359;2018-01-24 00:00:00;149;Orissa;Hyderabad
845610475;710388461;2018-01-09 00:00:00;59;Mumbai;Chennai
139903725;299932290;2018-05-26 00:00:00;58;Chennai;Kanpur
234989433;11849055;2018-03-20 00:00:00;5;Dehradun;Mangalore
302424831;961220502;2017-01-07 00:00:00;114;Dehradun;Mangalore
165336840;360091080;2018-02-10 00:00:00;57;Delhi;Jaipur
338127798;113689611;2018-08-15 00:00:00;22;Chandigarh;Dehradun
539353278;615706054;2017-08-17 00:00:00;146;Gurugram;Mangalore
137363127;278102634;2018-02-13 00:00:00;75;Mangalore;Jaipur
254504701;60404130;2017-07-28 00:00:00;140;Jaipur;Hyderabad
697560200;832563303;2017-05-01 00:00:00;30;Orissa;Delhi
866415493;525658062;2018-04-03 00:00:00;101;Chennai;Kanpur
887036768;6403566;2018-06-24 00:00:00;84;Chennai;Dehradun
876799649;231451018;2018-09-02 00:00:00;54;Shimla;Bangalore
753644701;282163276;2018-09-23 00:00:00;52;Dehradun;Chandigarh
212395194;310405469;2017-09-03 00:00:00;121;Mumbai;Dehradun
896683364;564667305;2017-08-03 00:00:00;126;Kanpur;Delhi
421296695;707897145;2018-11-03 00:00:00;144;Chennai;Delhi
225378140;67509158;2017-12-10 00:00:00;78;Delhi;Gurugram
804310290;162426081;2017-11-09 00:00:00;94;Kanpur;Orissa
394783186;303211696;2018-09-25 00:00:00;45;Shimla;Mangalore
651170159;559603265;2018-12-10 00:00:00;9;Mumbai;Chandigarh
748249098;171666227;2018-04-02 00:00:00;87;Mangalore;Gurugram
551915024;510106039;2018-09-08 00:00:00;141;Mangalore;Noida
536843589;926766166;2017-05-23 00:00:00;86;Delhi;Chennai
666382794;615357431;2017-08-18 00:00:00;55;Mangalore;Delhi
382360363;710388461;2018-07-16 00:00:00;140;Kanpur;Hyderabad
687822664;72558028;2017-02-23 00:00:00;127;Gurugram;Noida
552210570;520751330;2018-07-05 00:00:00;122;Dehradun;Jaipur
514307766;643271675;2017-05-08 00:00:00;73;Chennai;Mangalore
500223583;594331585;2017-06-02 00:00:00;122;Hyderabad;Hyderabad
879476982;814648773;2018-02-19 00:00:00;58;Mumbai;Chandigarh
517961188;203945712;2017-07-11 00:00:00;40;Orissa;Jaipur
573206179;333181196;2018-05-23 00:00:00;143;Dehradun;Hyderabad
538536874;210442293;2018-03-24 00:00:00;37;Chandigarh;Dehradun
343942964;101485999;2018-09-18 00:00:00;30;Orissa;Mumbai
753033779;344088763;2018-05-25 00:00:00;139;Mumbai;Bangalore
188614468;390329750;2018-08-21 00:00:00;3;Orissa;Mangalore
941203205;356493617;2017-08-09 00:00:00;101;Jaipur;Mangalore
988865255;861763589;2018-09-12 00:00:00;109;Bangalore;Hyderabad
514367934;545627618;2017-02-19 00:00:00;37;Gurugram;Shimla
811541194;469288698;2017-03-24 00:00:00;108;Dehradun;Chennai
677899001;367884095;2018-12-18 00:00:00;61;Jaipur;Shimla
451530116;896717404;2018-11-27 00:00:00;126;Chandigarh;Chandigarh
875033445;933061308;2018-01-10 00:00:00;124;Mangalore;Kanpur
933709623;934451387;2018-11-20 00:00:00;74;Orissa;Bangalore
945033824;832327206;2018-08-13 00:00:00;6;Mumbai;Delhi
289968976;147429647;2017-08-06 00:00:00;88;Noida;Dehradun
102306897;901935932;2017-12-22 00:00:00;5;Bangalore;Bangalore
438172488;663835050;2018-05-09 00:00:00;90;Kanpur;Hyderabad
100682174;435114137;2017-10-06 00:00:00;115;Jaipur;Shimla
291859597;688853619;2017-03-25 00:00:00;37;Dehradun;Delhi
722663184;989406137;2018-02-02 00:00:00;112;Chennai;Chennai
483992208;453404247;2017-07-01 00:00:00;111;Jaipur;Jaipur
459779992;26583335;2018-09-13 00:00:00;10;Shimla;Kanpur
625586646;652394939;2017-09-25 00:00:00;87;Shimla;Noida
790886444;860355203;2018-10-15 00:00:00;121;Jaipur;Kanpur
722105949;320654105;2018-06-14 00:00:00;139;Hyderabad;Chandigarh
65547972;69155093;2017-01-21 00:00:00;61;Gurugram;Hyderabad
603794608;492346416;2018-05-09 00:00:00;30;Orissa;Hyderabad
280561244;611381926;2018-11-10 00:00:00;51;Chandigarh;Delhi
929282223;686486018;2017-02-17 00:00:00;1;Mangalore;Dehradun
512547611;634089306;2018-03-22 00:00:00;32;Mangalore;Bangalore
822232373;120418543;2017-12-17 00:00:00;50;Jaipur;Chandigarh
573416599;85965287;2017-12-17 00:00:00;123;Shimla;Jaipur
297385059;688352529;2017-04-08 00:00:00;68;Gurugram;Jaipur
385432012;350233400;2018-09-12 00:00:00;148;Delhi;Shimla
506945404;934466365;2018-11-03 00:00:00;14;Gurugram;Chennai
666618485;945726635;2018-04-14 00:00:00;146;Dehradun;Noida
501850902;327479319;2018-04-18 00:00:00;109;Orissa;Gurugram
763135279;742701518;2017-07-08 00:00:00;85;Mumbai;Bangalore
818863859;66996793;2017-03-06 00:00:00;150;Hyderabad;Chandigarh
616142844;80554634;2017-07-22 00:00:00;78;Bangalore;Jaipur
94931966;982165202;2018-11-08 00:00:00;89;Mangalore;Hyderabad
993375095;222013874;2018-11-19 00:00:00;31;Bangalore;Chandigarh
691411114;888751024;2017-06-05 00:00:00;37;Delhi;Shimla
807383116;380244783;2018-09-12 00:00:00;3;Chennai;Hyderabad
632560198;821965696;2018-04-01 00:00:00;60;Delhi;Chandigarh
959206123;335808625;2017-07-13 00:00:00;61;Chennai;Bangalore
446353058;888020393;2017-03-03 00:00:00;45;Chandigarh;Chennai
526854019;500086688;2017-05-15 00:00:00;58;Jaipur;Delhi
900699476;850400512;2018-11-07 00:00:00;82;Jaipur;Mangalore
536480586;592754541;2018-03-26 00:00:00;47;Hyderabad;Bangalore
672454776;51607483;2018-01-26 00:00:00;99;Hyderabad;Delhi
588571828;199088423;2018-12-07 00:00:00;87;Shimla;Kanpur
359987647;1089266;2018-04-23 00:00:00;58;Chandigarh;Bangalore
250077842;438718632;2017-10-18 00:00:00;38;Gurugram;Bangalore
893444236;74877534;2018-09-24 00:00:00;96;Jaipur;Dehradun
232105074;611337579;2017-04-03 00:00:00;18;Chennai;Delhi
165724427;260694407;2017-09-07 00:00:00;24;Hyderabad;Chandigarh
262667431;283055428;2017-03-14 00:00:00;87;Dehradun;Noida
395785785;584671647;2018-09-01 00:00:00;48;Gurugram;Kanpur
712338664;674627885;2018-05-13 00:00:00;60;Chandigarh;Orissa
790435321;761003772;2017-10-22 00:00:00;59;Jaipur;Mangalore
913213640;493384553;2018-01-07 00:00:00;56;Kanpur;Chandigarh
111747691;16094250;2017-02-10 00:00:00;78;Hyderabad;Chandigarh
640096910;673364330;2017-07-26 00:00:00;148;Gurugram;Shimla
502789626;589248426;2017-07-18 00:00:00;33;Chandigarh;Mangalore
33017041;123739849;2018-03-08 00:00:00;26;Kanpur;Jaipur
887370595;111610162;2018-06-10 00:00:00;122;Chandigarh;Shimla
800165758;443360744;2018-10-28 00:00:00;127;Shimla;Mangalore
747365316;763377780;2017-11-09 00:00:00;5;Mangalore;Delhi
319644934;3195625;2017-12-13 00:00:00;125;Chennai;Jaipur
665689669;594819189;2017-10-18 00:00:00;75;Chandigarh;Chandigarh
336294454;939515827;2017-07-19 00:00:00;80;Chandigarh;Jaipur
206763589;663333124;2017-03-12 00:00:00;14;Kanpur;Dehradun
620625396;870537256;2017-11-12 00:00:00;37;Delhi;Dehradun
130104891;313042559;2017-07-05 00:00:00;7;Jaipur;Noida
787010304;954551344;2017-03-02 00:00:00;53;Chennai;Chandigarh
202899619;218046669;2018-02-27 00:00:00;80;Mumbai;Gurugram
343859978;651250446;2018-08-08 00:00:00;7;Delhi;Shimla
180512954;273507751;2018-09-15 00:00:00;135;Chandigarh;Gurugram
988455977;266642034;2018-01-06 00:00:00;114;Orissa;Chennai
736949731;71400305;2018-08-08 00:00:00;4;Gurugram;Mumbai
29242028;363650447;2017-04-27 00:00:00;119;Chandigarh;Shimla
422543049;543078112;2018-06-27 00:00:00;87;Hyderabad;Mumbai
751022998;907347316;2018-10-02 00:00:00;35;Kanpur;Mangalore
895104415;190738372;2018-10-20 00:00:00;101;Delhi;Hyderabad
433191789;466462187;2017-06-07 00:00:00;82;Chandigarh;Jaipur
